,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2015-02-02,37.6823480042,39.489527857,36.0759659135,39.489527857,15884500.0,37.0315457686,51.772952596,4.90459991648,-8.13230747822,-17.4118040458,32.1269458521,41.936145685,62.8712877254,3278368.3405,3.67890192355,39.2646783018
2015-01-30,31.7588143888,37.9835450324,30.9054238972,36.9795562191,15808600.0,37.3219853214,52.0808269573,5.28182881701,-1.9075790734,-18.1227092911,32.0401565044,42.6038141384,53.5598744845,2391489.4361,3.7219299354,32.5223551879
2015-01-29,31.9094103058,32.71260132,30.0520310854,32.4616041279,10116100.0,37.3901131454,52.4593284081,5.28954524454,-4.4175507113,-18.9223960411,32.1005679009,42.67965839,43.8181799554,-2947438.26303,3.44583300101,27.7848367734
2015-01-28,38.2847397615,38.2847397615,31.0058210995,31.8592115634,17469600.0,37.5478828137,52.9605556083,5.20225991449,-0.100401379872,-19.7117881326,32.3456228992,42.7501427282,42.9889290368,-2516768.60469,3.45300435383,26.2312364188
2015-01-27,36.1763617853,39.4393252357,35.8751651594,38.8369319834,9615700.0,37.5514685772,53.4894441682,5.19822669699,8.03191133659,-20.5385316235,32.3532418802,42.7496952742,52.4774804417,983203.819135,3.18049323209,26.0376671155
2015-01-26,35.1723743847,36.6281581128,34.5197816787,36.4775597962,8690800.0,37.2646146009,53.8566978394,5.34422602658,7.07812179989,-21.4499822563,31.9203885744,42.6088406275,43.4579413049,617923.368007,3.19842159637,22.549477709
2015-01-23,34.1181839726,37.029751313,33.5157907297,35.0217738366,11680900.0,37.0118245367,54.2922922391,5.54641214733,3.06216089335,-22.2659854891,31.4654123893,42.558236684,34.8115281379,448409.03135,3.34543402512,21.8184206925
2015-01-22,33.8671915295,34.7707814721,32.2608094094,34.2687870597,11707700.0,36.9024616476,54.775292597,5.61684708431,0.602392564508,-22.9186548727,31.2856145633,42.5193087319,29.2783680825,1606846.35924,3.35260537909,22.994723981
2015-01-21,30.6042223053,33.9173850713,30.5038234336,33.7165873277,13435800.0,36.8809476274,55.2892719985,5.62845005454,-3.31316696216,-23.5975423547,31.2524975729,42.509397682,28.8381732408,796257.278615,3.49244663903,26.4910456698
2015-01-20,31.9094112848,32.0098101634,29.6504365153,30.5038269837,9790600.0,36.9992750189,55.8299743398,5.59418374993,-5.22074079731,-24.1551959111,31.405091269,42.5934587689,17.4825234359,808372.521341,3.55698876682,30.1811513993
2015-01-16,29.600238504,32.8130027114,29.4496401818,32.5620055078,13267500.0,37.1857300474,56.4647542654,5.45494230321,-7.63031629358,-24.5143528729,31.7307877442,42.6406723506,23.0958501831,783852.904529,3.64663051738,35.4960249931
2015-01-15,32.6624014661,33.264794722,29.2990391203,29.3994379963,11109700.0,37.4582413436,57.0638578268,5.40577228292,-14.4893852994,-24.8426528657,32.0524690607,42.8640136265,18.4895921791,-757572.888713,3.61794474671,39.6353101914
2015-01-14,30.8552196379,32.0600061017,29.1986382501,31.2066156898,14313700.0,37.97571939,57.7572447094,5.29819756693,-14.4305546062,-25.1711623881,32.6775218231,43.273916957,18.9839629635,-177504.224322,3.6143591501,44.2971484279
2015-01-13,31.4576165204,32.6624030684,30.4034282909,31.4576165204,9979300.0,38.4910963403,58.4227153029,5.31717733956,-12.0815384229,-25.5820138699,33.1739190007,43.8082736798,17.2749478828,-774665.081554,3.72910073216,48.7197761843
2015-01-12,33.4655938559,33.8169899307,30.754824135,31.6584140419,7947300.0,38.9225798554,59.0985742545,5.21448905152,-12.0305965218,-25.9817921743,33.7080908038,44.1370689069,15.4347899565,-1033813.24085,3.95858393636,54.2904257026
2015-01-09,35.9253653261,36.5779580247,33.365193971,34.7707782443,10474300.0,39.3522440168,59.7863402464,5.08787896727,-9.96724261484,-26.1023160853,34.2643650496,44.4401229841,42.8321633034,-262020.451926,4.31715126258,60.9193701469
2015-01-08,36.6281588247,38.0337431315,35.2727739574,35.8751672317,10734900.0,39.7082169674,60.4133355949,5.10411790623,-18.6036418126,-26.2247956647,34.6040990611,44.8123348736,48.305086994,-594510.13286,4.42830717948,64.0288242198
2015-01-07,38.2847405766,38.5357377755,34.5197825959,35.6743697102,12006900.0,40.3726327464,61.028365448,5.7559054894,-21.4519357713,-26.2602055388,34.616727257,46.1285382358,55.4093539372,-1172222.40656,4.75460352571,65.9557264722
2015-01-06,38.485534544,40.4433125687,36.6281553926,37.732542996,13059900.0,41.1387733097,61.6638433714,6.48844777557,-23.3899804588,-26.1536287375,34.6503255341,47.6272210852,60.3603566904,-1244146.25271,4.94822995229,65.0556889173
2015-01-05,39.4895280974,39.8409241817,37.7325476785,39.2887303355,11666800.0,41.9741297546,62.2636625566,7.4657431633,-24.3813858096,-26.191563677,34.5083865913,49.4398729179,64.8567142657,-1289568.00417,4.86217377501,62.2193129398
2015-01-02,43.5556795705,44.9110643974,41.2967048585,41.899098115,10147800.0,42.8448935335,62.8395111277,8.49222235504,-19.0735749577,-26.3634168862,34.3526711785,51.3371158886,64.9546722075,-471034.909253,4.76177536518,58.3673659027
2014-12-31,42.9030828331,45.66405175,41.1963020481,44.3588664439,10034600.0,43.5260926392,63.3643660781,9.15283937748,-13.8164493331,-26.5067986218,34.3732532617,52.6789320166,66.4605661627,-13281.2275616,4.72233296436,53.5237589879
2014-12-30,43.8066730952,46.36684429,42.0496928633,43.9572714008,8460000.0,44.0195372582,63.8407239494,9.5626573632,-15.4668569271,-26.6577197587,34.456879895,53.5821946214,59.7733596323,117185.154573,4.72950415714,47.9809278169
2014-12-29,43.9572772954,46.8688448019,42.7022913015,44.5094711328,10144300.0,44.5719250056,64.3390870187,9.99583816094,-15.6140043765,-26.7585886225,34.5760868447,54.5677631665,62.135921487,588460.284111,4.67571906977,42.9465726131
2014-12-26,42.4512887759,44.5596650685,41.6480978072,43.5556763578,7579600.0,45.129568019,64.8361007145,10.4188093027,-18.5159536455,-26.872270575,34.7107587164,55.5483773217,54.2351347119,206254.826436,4.70799041517,37.1242995107
2014-12-24,42.2002938279,42.5014904517,38.9373304026,41.5477011428,5255300.0,45.7908520778,65.3694777813,10.8920713281,-20.6737897192,-26.8770262583,34.8987807497,56.6829234059,47.1723043762,-628351.997288,4.81040697575,31.7622711045
2014-12-23,45.061662933,45.8146545061,41.3469045055,42.8528876517,9986300.0,46.5292017106,65.9665518404,11.2873281243,-22.4656665085,-26.8066540305,35.2418735864,57.8165298349,46.672658673,-1278659.57808,4.69485484028,27.7902849084
2014-12-22,46.1158513289,46.417047959,42.1500956989,44.9612642466,14504900.0,47.3315469431,66.5458776189,11.8030147075,-21.0066852214,-26.7630438054,35.5285322356,59.1345616506,51.6999047002,4061274.01557,4.69328666923,23.8361557872
2014-12-19,39.3389279029,47.9230319689,38.9373323911,47.6218353352,21688700.0,48.081785701,67.0868789437,12.3037760638,-18.6957824853,-26.7025058527,35.7780096372,60.3855617648,55.001255658,5722354.89434,4.6235730098,18.409969198
2014-12-18,39.9413235527,41.39710734,36.6281604496,38.8871352925,15624400.0,48.7494922183,67.5747549226,12.7761194617,-28.7292521907,-26.8502524405,35.9733727566,61.5256116801,40.7518350506,3378255.9628,4.37063777424,12.0215164981
2014-12-17,32.3110059354,39.2887278871,31.9596098658,36.8791548392,16420100.0,49.7755369394,68.2937875018,13.1041487984,-28.0897362068,-26.8788510871,36.671388141,62.8796857379,27.6458346086,3145436.36934,4.81497065208,8.54946119636
2014-12-16,30.1524330518,36.0257676991,29.2990425474,31.9596129433,16485600.0,50.778741804,69.0811705137,13.1554057365,-30.4117283008,-26.9221861881,37.6233360674,63.9341475405,16.07663193,1373363.14485,4.50554547838,6.02933540025
2014-12-15,30.9054195197,31.5580121932,28.9476414991,30.8050206468,15801600.0,51.8648749576,70.0115931011,12.7945944414,-30.1676524259,-26.6513840471,39.0702805162,64.6594693989,12.0415071051,-202057.755333,4.4104146159,5.3956667543
2014-12-12,31.2066177642,31.8090110201,29.1986402443,29.3994379963,11953200.0,52.9422911156,70.9942749436,12.212434273,-37.817329261,-26.2867255928,40.7298568426,65.1547253886,8.28491632437,-1442212.40572,4.48085910882,6.8986812912
2014-12-11,33.4153967447,34.8711805461,31.8090146188,31.9596129433,9560400.0,54.2929100178,72.0368167535,11.5874993467,-36.4060631182,-25.9707059594,42.7054106711,65.8804093645,14.8022349845,-1647024.91255,4.62617955656,10.1442154436
2014-12-10,34.8711811014,34.8711811014,32.461607889,33.6663944952,12797100.0,55.5931265577,73.0413202848,11.0171997357,-32.950934566,-25.6355541136,44.575926822,66.6103262934,21.0330170159,-803637.319543,4.67505784701,11.8402361705
2014-12-09,34.4193834366,37.883144761,34.3189845574,37.0297542899,9818200.0,56.7699456494,74.028221771,10.3265189062,-31.685590124,-25.4281522169,46.4434267432,67.0964645556,22.1396328234,-916882.330597,4.49505226212,11.8655113468
2014-12-08,38.7867335313,38.7867335313,35.5739694654,35.724567781,11475300.0,57.9015738681,74.9555592023,9.80619587258,-31.4921994763,-25.2872403705,48.0953779955,67.7077697407,19.1812659185,-2295963.67217,4.42957626938,11.9453871989
2014-12-05,43.5391568223,44.1385899604,39.6927941864,40.1923218014,12115000.0,59.026295278,75.9388530869,8.93576494718,-26.3250982747,-24.9285686446,50.0905303308,67.9620602251,20.4851695263,-1376465.11444,4.3530259451,12.7922793076
2014-12-04,44.0386815734,45.587217112,43.3393429436,43.8888232957,9295000.0,59.9664773592,76.8348117241,8.23844011283,-28.8726909649,-24.7106093044,51.7280372464,68.204917472,22.6527477394,137609.715046,4.32804920284,14.294786972
2014-12-03,44.1385875073,47.585327921,43.1395323152,45.637170296,10245500.0,60.9976448937,77.6605769615,7.95354709099,-28.4231188656,-24.731808236,53.0440978027,68.9511919847,21.7765003807,452876.772202,4.59565268437,15.2509329365
2014-12-02,43.2394383832,47.6352812674,43.1395328631,43.5391549433,11901200.0,62.0127562817,78.463218414,7.73119335725,-26.5748733566,-24.7158229264,54.2815629245,69.743949639,16.4424423292,-353231.488797,4.57067629296,16.4573379952
2014-12-01,45.6371681253,46.7361288008,41.2413254223,43.6890105637,13323600.0,62.9618589016,79.3385625436,6.97339082622,-28.6728834711,-24.8035802965,55.9884680754,69.9352497278,16.3447152485,-1891960.99353,4.47077041675,18.455019959
2014-11-28,50.282777197,50.3327299568,43.489201864,44.7380208591,8834200.0,63.9858904541,80.2320904709,6.08737883653,-23.7275641874,-24.8908423618,57.8985116176,70.0732692907,16.2241811257,-1961403.04357,4.460066267,20.5716835935
2014-11-26,56.776635996,57.1762580747,54.1790924852,54.4788090443,8239400.0,64.8333034608,81.1217213552,4.83044750197,-13.3373859327,-25.051333359,60.0028559589,69.6637509628,30.4104405341,-967104.873744,3.96053865965,23.59002174
2014-11-25,61.0725685201,62.2714347586,56.8765416816,57.1263054815,8951500.0,65.3096386727,81.7895049567,4.41095455988,-9.64088443828,-25.4688488738,60.8986841128,69.7205932326,40.1869243143,-806645.56442,4.09612544556,25.6083147718
2014-11-24,63.5702036115,64.4194005008,60.8228069057,61.1225234548,5533100.0,65.6539559741,82.4076686161,4.11485130328,-3.84636759122,-25.9879715535,61.5391046708,69.7688072774,50.3105426893,105312.524163,4.00335608804,26.2082279764
2014-11-21,63.1705835559,65.7681320399,62.3713444006,63.6701161451,7384800.0,65.7913262452,82.9411640062,4.02110676868,0.449577337555,-26.4682483635,61.7702194765,69.8124330139,43.6265601334,761195.829577,4.20316779265,24.3775807823
2014-11-20,58.2752190388,61.8218699923,58.0754079987,60.9726730727,9035900.0,65.7752699117,83.4241776346,4.03077645133,-5.99432434087,-26.7992011184,61.7444934604,69.806046363,35.9315665156,226137.288051,4.22457582926,24.3178513906
2014-11-19,59.6739036143,59.6739036143,57.6258354017,58.1753157769,9914400.0,65.9893529239,83.9869069039,3.92402515681,-15.2355937915,-26.9358569515,62.0653277671,69.9133780807,33.267327884,-287296.566218,4.24955185081,26.3284730227
2014-11-18,59.6739021208,60.7728578561,58.125361551,59.424128328,6786800.0,66.5334812736,84.633854095,3.85609421774,-18.4825284248,-26.7939691043,62.6773870558,70.3895754913,32.1839015806,-407361.805987,4.34232089875,29.0043234127
2014-11-17,61.9217648636,61.9217648636,58.5249822074,60.1234755093,10464000.0,67.1935715745,85.2657160053,4.1636948249,-23.2280297382,-26.6842121664,63.0298767496,71.3572663994,36.802966442,-348776.915152,4.40654551302,31.7809879868
2014-11-14,62.3713465677,63.7700238673,59.6739024849,62.0716300034,8452600.0,68.0231440651,85.8958864504,4.94377574176,-21.9292548372,-26.5289570829,63.0793683234,72.9669198069,41.3255454662,-652728.739968,4.37800130221,33.2051836073
2014-11-13,64.569265551,64.569265551,59.2742780663,62.221490862,13337000.0,68.8063317379,86.4930226639,5.65226195426,-23.427837232,-26.4541567948,63.1540697836,74.4585936921,33.3858368621,-693634.391184,4.56710882882,33.5152429495
2014-11-12,65.068795367,68.5155256536,64.4193995275,65.3185541602,6223400.0,69.6430402104,87.1013694817,6.33427445456,-19.5315282438,-26.3376941508,63.3087657559,75.977314665,35.3923187807,-89500.3151639,4.49574864169,35.0475594319
2014-11-11,66.7172358756,67.266711243,64.1696451057,65.967949468,5355300.0,70.3405947906,87.6473385821,6.8913540385,-20.680437048,-26.1740680077,63.4492407521,77.2319488291,43.7593963621,-152069.935487,4.67415135951,36.1514941062
2014-11-10,68.8652085626,70.7634084337,65.4184631516,66.3176178204,6447000.0,71.079181828,88.1907153862,7.48776848076,-23.6276499641,-25.9321697862,63.5914133473,78.5669503088,41.3940315245,186544.693489,4.86325823624,36.1367034352
2014-11-07,64.8190230184,68.6154376571,64.6192169797,67.6163874832,7616600.0,71.9230264696,88.7389473399,8.22624282152,-25.2760932174,-25.6835086455,63.6967836481,80.1492692911,48.8741705849,600421.184932,4.7883286485,36.3865322622
2014-11-06,61.5721032816,65.1187543252,60.223373733,64.968891046,6964400.0,72.8257440845,89.2683676574,9.0788166399,-29.6719418931,-25.4409555856,63.7469274446,81.9045607244,46.0139884139,498941.769395,4.67058321877,34.7984281422
2014-11-05,62.4712467589,65.0687951444,61.3722910891,62.3713412441,9106600.0,73.885456295,89.8774148899,9.82852397573,-32.9188712882,-25.1606811902,64.0569323192,83.7139802707,43.5672372965,-512067.838305,4.89536990828,34.1624060861
2014-11-04,65.6182697596,65.9679490699,60.8228097977,60.9726730727,7761100.0,75.0611302695,90.5668329501,10.3549661365,-33.4183900227,-24.7189562098,64.7061641331,85.416096406,44.219653661,-837299.852386,5.05236458305,34.7432271892
2014-11-03,69.0650143639,71.4627418253,66.3675703455,67.2167672573,6922400.0,76.2546441989,91.3085872462,10.5941285318,-29.4721239228,-24.2556448426,65.6605156671,86.8487727308,56.6445343317,54057.2975044,5.06663651333,35.6353854001
2014-10-31,66.4175134381,68.4156338164,64.3195075211,68.3656760614,6492400.0,77.3072200533,91.912429729,11.1142445912,-27.2742048232,-23.9943529623,66.1929754621,88.4214646445,52.1406754552,17175.0512281,5.17367848259,32.6632335862
2014-10-30,67.7162847739,68.7652977179,65.4184628342,66.6173290612,5018200.0,78.281298797,92.5026105541,11.4903852037,-27.2742048232,-23.5096038578,66.7909135933,89.7716840007,40.9090832622,1320.09131195,5.4805314967,28.9826115862
2014-10-29,68.6154388954,70.6634970258,67.1168561208,68.7153444139,6931500.0,79.2553775407,93.1514047362,11.6202979082,-29.8217975135,-22.9466603756,67.6350796325,90.8756754489,38.4422043028,248239.411812,5.59114082246,26.1247357106
2014-10-28,66.5673763884,67.9660536549,64.8190248104,67.2167672573,8912500.0,80.3204417376,93.7638753317,11.9795779072,-31.6700377842,-22.4518301585,68.3408638304,92.3000196448,31.5428609368,-528281.246379,5.83020101308,23.1309059917
2014-10-27,70.4137351594,70.8133572192,66.0178875057,66.517420076,7247900.0,81.4515145156,94.4292576756,12.1897956541,-33.7181117399,-21.9086500386,69.2617188615,93.6413101697,29.9771111038,-786551.375257,6.02287549995,22.4972948068
2014-10-24,74.8595300638,74.8595300638,69.8142965898,72.7615142606,9384100.0,82.655732792,95.1288458895,12.3245739934,-28.7228405828,-21.3716568061,70.3311587986,94.9803067854,33.5038288749,337639.774793,5.83376902391,21.3354367815
2014-10-23,71.5126984572,76.0084417636,69.4146775881,74.0602891616,8922800.0,83.6815485271,95.6894654306,12.6612933886,-25.725670555,-20.9490608371,71.0202551385,96.3428419158,36.0103614275,163227.180622,5.71245484495,19.3777693182
2014-10-22,73.6107165086,75.608821916,69.8642595044,70.1140283,10912200.0,84.6003224755,96.2315836893,12.8689589343,-29.6219743049,-20.4271336027,71.7313635412,97.4692814098,27.2976741356,186433.506262,5.49837122918,16.8052271686
2014-10-21,69.7144028458,72.7615161003,69.4146763058,72.3618940348,9232500.0,85.6582501293,96.8861996336,12.8515325469,-30.9707167941,-19.8247373714,72.8067175824,98.5097826762,26.5333338553,595984.705056,5.66607042928,15.849332325
2014-10-20,67.1168555624,68.8652071174,66.5174224563,68.4655850466,7369900.0,86.7643471576,97.5008820274,12.9967293901,-34.5173574299,-19.3466226166,73.7676177676,99.7610765477,16.5526839845,250574.427517,5.73743196155,13.2204107873
2014-10-17,71.1630298491,74.2101481659,66.1677539205,67.816194977,11456800.0,87.997109923,98.2286288654,12.8327571977,-33.5183042461,-18.7503565832,75.1643527253,100.829867121,14.34263442,484395.153156,5.95508291646,12.1269567495
2014-10-16,62.7210065243,67.9160983604,61.6220508419,66.7671899198,10997100.0,89.1941922175,98.9908925548,12.4377609092,-34.6172559385,-17.9975730501,76.7564313083,101.631953127,11.6778671615,643407.785412,5.59470970571,11.9269861976
2014-10-15,63.1206338851,66.5673794056,59.973614922,64.968891046,12258800.0,90.4305227867,99.798554268,11.8316535329,-40.6615426293,-17.1720674721,78.5988692538,102.26217632,9.4910755356,-347338.960978,5.31996954038,11.9755111078
2014-10-14,67.6663292662,68.5654789089,61.9717198595,63.2205388075,12268400.0,91.8827207378,100.67153233,11.0610606198,-44.0583381212,-16.1875468007,80.8216601179,102.943781358,4.60704884299,-1616860.38502,5.07377386516,11.7733137483
2014-10-13,73.0112862374,75.1093021118,66.7172336189,66.9669974136,10600600.0,93.4562328135,101.61021197,9.90616213074,-43.9997536254,-15.0944032707,83.5500706828,103.362394944,8.04094475007,-1444235.98699,4.8775305415,13.2185226062
2014-10-10,77.9566056955,77.9566056955,73.0612402512,73.4109095685,8902400.0,95.0276525858,102.478516842,8.99662873888,-39.4496125385,-14.0058842934,86.031023847,104.024281325,15.254250543,-1111665.52301,4.57067717815,14.1709061996
2014-10-09,82.2525420094,82.4024052891,76.4580216737,77.9066567528,9153400.0,96.4365673194,103.207073513,8.56458770776,-36.8974678162,-13.2067491303,87.8719796116,105.001155027,15.1770776359,-674570.61532,4.59922171344,14.2781260365
2014-10-08,83.5513112934,83.9509333757,78.1564131799,83.3515052475,9913100.0,97.7543340271,103.841208521,8.4456776351,-26.7181916513,-12.4759639426,89.308656392,106.200011662,18.3299556902,-237326.728809,4.31377718385,14.2354935567
2014-10-07,84.7002284384,87.9971104209,83.9009743306,84.0008848406,8349200.0,98.7085551575,104.354766787,8.26556294625,-26.8661929341,-11.8296564037,90.4429922112,106.974118104,17.821792458,-119424.451353,4.11039853106,13.0444482615
2014-10-06,85.4994798024,87.497585236,84.1507502675,85.649328094,4381100.0,99.668062048,104.864920798,8.05160011918,-25.7659473959,-11.3362075109,91.6164619288,107.719662167,18.1086609116,-73155.4618452,4.02833257474,13.2812781159
2014-10-03,86.8481877145,86.8481877145,83.2515941597,84.850082404,5513300.0,100.588274455,105.346544487,7.86017886528,-22.5284625507,-10.947504945,92.7280955897,108.44845332,20.9708806264,-456580.190615,4.03903708761,13.5059835491
2014-10-02,88.3467803521,89.3957833146,81.8529165715,86.648386516,9334700.0,101.392862403,105.860272157,7.3242774221,-18.5872094482,-10.4668452776,94.0685849811,108.717139825,22.7083585025,-487245.159711,3.94983574549,13.3316032605
2014-10-01,92.8924805943,94.4909688978,89.1959763923,89.9452677845,4573000.0,102.056691312,106.341802931,6.75892928862,-17.4332771703,-10.0023480889,95.2977620235,108.815620601,22.4279989004,-250016.14128,3.68580011375,12.5263432671
2014-09-30,94.1912524487,97.0385597421,91.6436617123,92.8924807006,5679900.0,102.679308354,106.752769164,6.39509554367,-14.9844253372,-9.56902431709,96.2842128102,109.074403898,26.7281207316,-128716.191834,3.83565912074,14.4174451781
2014-09-29,93.5418622324,94.790681228,92.2930432373,94.6408329391,3490700.0,103.214466402,107.100166372,6.16873736916,-14.631488322,-9.22390304954,97.0457290325,109.383203771,34.4907598453,17278.3624641,3.81425079333,15.5997128669
2014-09-26,94.4410156247,96.2892727127,93.841587509,95.2902125323,4311100.0,103.737019556,107.412449746,6.03380705345,-13.1847330912,-8.85234920664,97.7032125026,109.770826609,35.4762091424,-44884.8630014,3.8998838225,14.9530621401
2014-09-25,96.2393202673,96.6389423595,93.5418661496,94.3910630954,3616700.0,104.207902881,107.716284069,5.86223085979,-14.9310947979,-8.53733909883,98.3456720209,110.07013374,26.8994026422,-40152.1144182,4.15678337645,14.1990489606
2014-09-24,95.6398782278,97.637988622,93.7916361038,96.6888911801,4175600.0,104.741156266,108.050270232,5.60984079709,-10.7893270389,-8.03177927469,99.1313154692,110.350997063,27.6371481642,139816.4205,4.24955235671,14.4114061663
2014-09-23,93.9414870108,97.0885159486,92.9923945427,95.6398808847,5049000.0,105.126489375,108.335034244,5.40299478665,-17.3203144866,-7.60000381076,99.7234945882,110.529484162,20.8797239286,-267416.469639,4.35214328628,14.2497609023
2014-09-22,97.7379014641,98.0875657946,93.242152989,93.8915338844,7666300.0,105.745072035,108.653228259,5.26642293643,-18.0220974504,-7.09730977048,100.478649099,111.011494972,14.1579462986,-391185.005581,4.41197586846,17.3066694231
2014-09-19,99.3363861092,100.335446332,97.4381861726,98.5371419273,8413900.0,106.388718373,109.023218496,4.84880888332,-14.5227267082,-6.6082743874,101.539909489,111.237527256,15.7680049808,-85134.6460252,4.28650314298,22.677070469
2014-09-18,100.735062112,101.334500212,98.3373296903,98.8868050415,4116000.0,106.907387184,109.286043742,4.75363444819,-14.4720781486,-6.30222772608,102.153752735,111.661021632,30.1332012141,-110537.953012,4.44976765026,29.2413077248
2014-09-17,102.08378385,102.683211946,99.735999244,100.235531816,4482100.0,107.424247117,109.546692465,4.63454068233,-10.432194192,-5.93971700916,102.789706435,112.0587878,30.7352966302,60699.5305258,4.37095339268,32.3306796267
2014-09-16,99.7360032717,102.883032105,99.386333956,101.484354843,6806800.0,107.796825481,109.780069369,4.45091682547,-11.1269893412,-5.59283022133,103.345908656,112.247742307,31.5360315455,118815.466322,4.31706535145,35.4435065598
2014-09-15,99.6361114245,100.185581804,97.8378070386,99.7859597166,5911700.0,108.194217958,109.987994916,4.36228940399,-12.2771815145,-5.17565146728,103.831928554,112.556507362,37.0128030407,-196457.105913,4.41615486639,38.4431542654
2014-09-12,103.332606252,103.332606252,98.9367584602,99.7360026049,5729400.0,108.632688726,110.243700889,4.09464390086,-15.9153394722,-4.86075706641,104.538044825,112.727332627,41.2214469366,-82950.2224587,4.44424150062,39.0591776255
2014-09-11,97.8378071303,105.080962456,97.6879438521,103.332610829,34301700.0,109.201093707,110.507068066,3.91459305345,-9.47807464604,-4.44458975864,105.286500654,113.115686761,43.2275129306,193999.808065,4.29755908309,38.3598878848
2014-09-10,101.084732629,103.73222887,98.6370474243,102.982942476,4766100.0,109.539596373,110.686890183,3.7963469517,-11.5720094084,-3.85252409676,105.743249422,113.335943325,41.8485741487,75822.705447,3.97239060661,37.1814591562
2014-09-09,101.73412129,104.081895938,99.8858642351,101.334499223,3469200.0,109.952882424,110.879983561,3.68436277879,-20.8453840428,-3.19064815409,106.268519645,113.637245203,36.6663100129,-189909.724804,3.76507717597,36.6217424822
2014-09-08,105.43062441,106.129963049,100.08568409,101.384445858,4682000.0,110.697360425,111.119233604,3.97313373876,-23.0878962946,-2.45288929515,106.724226686,114.670494164,38.381359402,-283987.441065,3.6077495926,37.4348350681
2014-09-05,107.328832552,108.527693826,104.081903072,105.630433675,6233700.0,111.52192815,111.363228388,4.34698101202,-18.742229975,-1.67855033892,107.174947138,115.868909162,43.1923908525,-203099.538125,3.36468004691,37.7217492065
2014-09-04,111.215926764,111.714288133,106.431662601,107.278876929,3229000.0,112.191293506,111.506916369,4.82311134449,-18.937731634,-1.03683173258,107.368182162,117.014404851,49.6350422365,-172055.712489,3.21443006975,37.9423826209
2014-09-03,114.255931093,115.451998379,110.518220823,110.966751039,3858400.0,112.867641065,111.612888846,5.4018310317,-12.9573986369,-0.37694067612,107.465810033,118.269472096,46.5753427123,-119243.154351,3.29630444145,36.9195504304
2014-09-02,114.255933971,115.053312179,111.514941398,112.860522107,3219200.0,113.330405302,111.629083781,5.7750767141,-12.4091956835,0.138432179126,107.555328588,119.105482016,51.6754928228,88672.8892328,3.08628144806,35.2564061056
2014-08-29,111.016588103,115.003474102,109.82051084,114.804124569,3328600.0,113.773590862,111.59821875,6.19832000716,-8.7213268115,0.56465481578,107.575270855,119.971910869,53.1760267661,128562.062287,3.02220570274,31.5535358079
2014-08-28,110.717561702,110.717561702,108.973306859,110.069696899,2031500.0,114.085066819,111.517865247,6.46540054855,-12.060349735,0.913946480403,107.619666271,120.550467368,42.8571428571,-27641.4608657,2.8264201643,26.792579805
2014-08-27,110.667728237,111.963467837,109.770687712,110.867077775,2648300.0,114.515793596,111.554162445,6.58854703222,-11.0137804602,1.393368584,107.927246563,121.104340628,50.4000142949,107768.592597,2.95813012329,25.5547976366
2014-08-26,107.727401379,112.262489813,107.378538455,111.41527549,3213300.0,114.909142898,111.571383681,6.69062498057,-11.2629688591,1.92757093949,108.218517917,121.599767878,47.7272718224,166465.89276,3.10407987723,22.8997738877
2014-08-25,106.132641475,107.976583608,105.235600938,107.378544955,2242600.0,115.311391786,111.57529641,6.8102912382,-16.695104141,2.34217096532,108.501100547,122.121683024,39.7380026911,-20711.9915598,3.14323614841,20.4707336279
2014-08-22,106.830352355,107.278877589,105.036246432,105.235595964,3326100.0,115.907645505,111.680484678,6.8208677047,-15.6983819748,2.9621499371,109.0867778,122.72851321,28.5421311957,-80596.946,3.32478199553,20.9347870881
2014-08-21,108.574612295,108.574612295,105.733952362,107.378544955,3077700.0,116.468302004,111.842020735,6.55100884251,-15.8977285034,3.62364051979,109.917293162,123.019310847,39.1217655322,-63716.1812024,3.48496958223,23.8695301349
2014-08-20,108.425103546,108.773956506,107.079527844,107.876906038,3876100.0,117.036078022,111.953894238,6.42167278944,-14.851169705,4.26741414658,110.614405233,123.457750811,37.2623653164,-30249.3126736,3.95841255519,24.9384603698
2014-08-19,109.072971724,110.368716306,108.37527077,109.272321261,2618600.0,117.56647694,112.056080734,6.24812315663,-14.4026400158,4.96763465918,111.318353783,123.814600097,30.1075407706,662.687623857,4.34998213391,23.6774047563
2014-08-18,109.920188627,110.318872743,107.677567424,108.474945623,2398300.0,118.080856941,112.125853472,6.13178208933,-16.5455942446,5.61359653237,111.949074851,124.21263903,26.4317426753,52031.4031008,4.49237145118,24.1179509624
2014-08-15,108.47494357,109.820509293,107.727401519,109.322157893,4116100.0,118.671771021,112.2173606,5.9668061289,-15.1501842596,6.25684552014,112.704964892,124.63857715,27.3273636784,-149748.310323,4.43185614261,27.0232458461
2014-08-14,113.010029494,113.757571558,107.328704822,107.478218219,4540800.0,119.21284903,112.289926574,5.77128544491,-17.4924850169,7.03683048615,113.441563585,124.984134475,21.7718029332,-204634.633464,4.49237233629,29.5440892688
2014-08-13,113.010031509,113.907086984,112.511670126,112.960195371,1682200.0,119.837580638,112.410528252,5.38802540632,-15.9475651355,7.86884492871,114.449555231,125.225606044,31.7275898326,-9486.91187089,4.28234861789,34.2534785188
